pincode,latitude,longitude,city,state
277001,25.60039838155107,83.76952870686847,Varanasi,Uttar Pradesh
280001,27.167785008748336,78.00883483886717,Agra,Uttar Pradesh
281001,27.48783302307123,77.6752798897879,Aurangabad,Uttar Pradesh
281004,27.040269088745085,78.73078460693355,Mathura,Uttar Pradesh
281121,27.328961690266866,78.78546142578124,Vrindavan,Uttar Pradesh
281204,27.4970188140869,77.6936340332031,Mathura,Uttar Pradesh
281405,27.648140907287548,77.3782386779785,Agra,Uttar Pradesh
282001,27.22979812622067,78.02498168945309,Agra,Uttar Pradesh
282002,27.198443476359,77.99531758626298,Agra,Uttar Pradesh
282003,27.1873474121093,78.0084838867187,Agra,Uttar Pradesh
282004,27.20299084981278,78.02690124511713,Agra,Uttar Pradesh
282005,27.2184998194376,78.00639088948564,Agra,Uttar Pradesh
282006,27.207468986511202,78.03460311889646,Agra,Uttar Pradesh
282007,27.20106778826027,77.95063890729627,Agra,Uttar Pradesh
282009,27.1429615020751,77.9700164794921,Agra,Uttar Pradesh
282010,27.178669248308402,77.97757611955912,Agra,Uttar Pradesh
283102,27.0591239929199,78.046875,Haridwar,Uttarakhand
283125,27.0144119262695,78.1214141845703,Mau,Uttar Pradesh
283203,27.0741774241129,79.2453486124674,Firozabad,Uttar Pradesh
283204,27.2293395996093,78.2440872192382,Tundla,Uttar Pradesh
284001,25.446228981018002,78.5954551696777,Jhansi,Uttar Pradesh
284002,25.45113754272455,78.58411026000971,Jhansi,Uttar Pradesh
284003,25.4617481231689,78.54507446289055,Jhansi,Uttar Pradesh
284126,28.6704730987548,77.429931640625,Talbahat,Uttar Pradesh
284128,25.458056449890083,78.61417007446283,Jhansi,Uttar Pradesh
284403,24.695101737976,78.42241668701166,Lalitpur,Uttar Pradesh
285001,26.16787338256832,79.74784240722651,Orai,Uttar Pradesh
300034,21.179506301879865,72.83717854817704,Surat,Gujarat
301001,27.56515439351395,76.61051050821935,Alwar,Rajasthan
301019,28.2071422576904,76.82622222900386,Bhiwadi,Rajasthan
301402,27.6869850158691,76.3525085449218,Bansur,Rajasthan
301404,27.8028621673584,76.6391983032226,Khairthal,Rajasthan
301405,27.81148433685295,76.69141769409174,Alwar,Rajasthan
301701,27.893004417419398,76.28106307983396,Behror,Rajasthan
301705,27.8961200714111,76.281997680664,Behror,Rajasthan
301713,27.2270412445068,77.4904022216796,Bharatpur,Rajasthan
302001,26.914438917830147,75.7787432283968,Jaipur,Rajasthan
302002,26.9166936874389,75.7998123168945,Jaipur,Rajasthan
302003,26.9121360778808,75.83056259155265,Jaipur,Rajasthan
302004,26.89800952031057,75.83417921799875,Jaipur,Rajasthan
302006,26.928814888000424,75.81014633178705,Jaipur,Rajasthan
302012,27.14153113731966,75.64101351224453,Jaipur,Rajasthan
302013,26.97711626688633,75.73387908935543,Jaipur,Rajasthan
302015,26.883567810058544,75.79101344517292,Jaipur,Rajasthan
302016,26.941939036051398,75.80024973551427,Jaipur,Rajasthan
302017,26.84661441379118,75.8269839816623,Jaipur,Rajasthan
302018,26.84995587666825,75.7918434143066,Jaipur,Durgapura
302019,26.6633567810058,76.39542516072586,Jaipur,Rajasthan
302020,26.849815542047647,75.76274108886716,Jaipur,Rajasthan
302021,26.914834431239488,75.75645882742741,Jaipur,Rajasthan
302025,26.810512542724553,75.8589897155761,Jaipur,Rajasthan
302028,26.9958000183105,75.8829193115234,Jaipur,Rajasthan
302029,26.84992065429684,75.7712570190429,Jaipur,Rajasthan
302030,26.810964584350526,75.8037300109863,Jaipur,Rajasthan
302033,26.80335617065425,75.8091812133789,Jaipur,Rajasthan
302034,26.912003199259402,75.70945739746087,Jaipur,Rajasthan
302039,26.95487251281734,75.77435607910152,Jaipur,Rajasthan
303007,26.8130884170532,75.68598556518549,Jaipur,Rajasthan
303012,26.86758009592687,75.88141632080074,Jaipur,Rajasthan
303103,27.3869876861572,75.9561309814453,Shahpura,Rajasthan
303108,27.7010908126831,76.1910171508789,Kotputli,Rajasthan
303303,26.91265392303465,76.31519699096675,Dausa,Rajasthan
303313,27.0470123291015,76.5721130371093,Bandikui,Rajasthan
303328,26.9794063568115,75.3858795166015,Jobner,Rajasthan
303503,26.5518321990966,76.3135528564453,Lalsot,Rajasthan
303603,27.1642799377441,75.3642578125,Renwal,Rajasthan
303702,27.16020160251189,75.72427113850908,Chomu,Rajasthan
303902,26.814697901407836,75.80995178222653,Jaipur,Rajasthan
303903,26.7097988128662,75.8934478759765,Jaipur,Rajasthan
303906,26.78872013092035,75.81037902832026,Jaipur,Rajasthan
304001,26.4921388626098,75.63236618041985,Tonk,Rajasthan
305001,26.471532440185477,74.63727874755855,Ajmer,Rajasthan
305004,26.472936630249002,74.62659454345695,Ajmer,Rajasthan
305023,26.5140876770019,74.6836547851562,Kayar,Rajasthan
305525,26.4349212646484,74.7806243896484,Ajmer,Rajasthan
305601,26.3018741607666,74.7377014160156,Derathu,Rajasthan
305801,26.4319858551025,74.6292724609375,Ajmer,Rajasthan
305802,26.579246520996,74.8428192138671,Madanganj,Rajasthan
305900,26.0994825363159,74.30802917480464,Beawar,Rajasthan
305921,13.4371690750122,77.7294311523437,Bhim,Rajasthan
305994,21.232661247253347,72.82607269287105,Surat,Gujarat
306021,25.5833015441894,73.61669921875,Deoli,Rajasthan
306104,25.9251461029052,73.6669769287109,Sojat,Rajasthan
306302,26.2079353332519,73.93685913085935,Jaitaran,Rajasthan
306400,25.7764949798584,73.3302612304687,Pali-marwar,Rajasthan
306401,25.774601255144326,73.33207266671312,Pali,Rajasthan
306902,25.14653015136715,73.0876655578613,Sumerpur,Pali-rajasthan
307001,24.8809032440185,72.8500595092773,Sirohi,Rajasthan
307026,24.479847908019998,72.78013229370114,Abu Road,Rajasthan
307029,25.3740482330322,72.775894165039,Ahor,Rajasthan
307500,24.5891819000244,72.7131652832031,Dholpur,Rajasthan
311001,25.352458635965917,74.64284261067702,Bhilwara,Rajasthan
311202,25.6387691497802,75.1890716552734,Bhilwara,Rajasthan
312001,24.8810170491536,74.62121582031246,Chittorgarh,Rajasthan
312022,25.0127429962158,74.7633514404296,Bassi,Rajasthan
312202,24.8760738372802,74.3077545166015,Kapasan,Rajasthan
312605,24.0353336334228,74.7808990478515,Pratapgarh,Rajasthan
313001,24.589756546020453,73.7045697021484,Udaipur,Rajasthan
313002,24.5469017028808,73.6965637207031,Udaipur,Rajasthan
313003,24.5560417175292,73.7746658325195,Udaipur,Rajasthan
313024,24.5793190002441,73.6926727294921,Debari,Rajasthan
313300,25.0595245361328,73.8831939697265,Kankroli,"Rajsamand, Rajasthan"
313301,24.9308834075927,73.8224487304687,Nathdwara,Rajasthan
314001,23.85328229268387,73.70768483479814,Dungarpur,Rajasthan
314011,23.8271961212158,73.6547088623046,Dungarpur,Rajasthan
321001,27.218177250453344,77.49576677594861,Bharatpur,Rajasthan
321022,27.6503181457519,77.2574768066406,Kaman,Rajasthan
321608,27.04843997955315,76.9254341125488,Dausa,Rajasthan
322001,26.0142793655395,76.3597717285156,Sawai Madhopur,Rajasthan
322021,26.015189170837353,76.3565063476562,Sawaimadhopur,Rajasthan
322201,26.479716618855733,76.715212504069,Gangapur City,Rajasthan
322202,25.0497303009033,73.8961181640625,Gangapur City,Rajasthan
322215,26.4832077026367,76.73388671875,Gangapur City,Rajasthan
322230,26.7367210388183,77.0337982177734,Hindaun,Rajasthan
322242,26.6281776428222,77.2346496582031,Karauli,Rajasthan
323001,26.301267623901353,74.70281219482415,Bundi,Rajasthan
323301,25.4040164947509,76.0593719482421,Kapren,Rajasthan
323801,25.7713451385498,75.8612365722656,Nainwa,Rajasthan
324001,25.149539947509734,75.8434261745876,Kota,Rajasthan
324002,25.21809768676755,75.87083435058591,Kota,Rajasthan
324005,25.8708717346191,75.44818572998042,Kota,Rajasthan
324006,25.164716720581,75.8463745117187,Kota,Rajasthan
324008,25.20499515533445,75.83281707763669,Kota,Rajasthan
324009,25.1397771835327,75.83342742919919,Kota,Rajasthan
325003,24.9457378387451,75.9443206787109,Kota,Rajasthan
325205,25.100811958312953,76.50400543212885,Baran,Rajasthan
326001,24.59237861633295,76.16334533691405,Jhalawar,Rajasthan
327001,23.552353223164815,74.43916066487627,Banswara,Rajasthan
328001,26.365929412841762,77.0944961547851,Dholpur,Rajasthan
331001,28.2982845306396,74.9538879394531,Churu,Rajasthan
331023,28.64447212219237,75.37515258789057,Rajgarh,Rajasthan
331028,28.3539352416992,75.2952728271484,Malsisar,Rajasthan
331304,28.6687088012695,75.0448303222656,Tarangar,Rajasthan
331507,27.702811241149853,74.4671783447265,Sujangarh,Rajasthan
332001,27.611975457933166,75.14884101019962,Sikar,Rajasthan
332300,27.9979356129964,74.95695495605463,Fatehpur,Rajasthan
332404,27.3675098419189,75.5742950439453,Reengus,Rajasthan
332602,27.3669509887695,75.4049453735351,Khatu,Rajasthan
332713,27.7390880584716,75.7854309082031,Nim Ka Thana,Rajasthan
333001,28.12295532226559,75.39891815185543,Jhunjhunu,Rajasthan
333031,28.36232662200925,75.604190826416,Pilani,Rajasthan
333035,28.3089656829834,75.6284637451171,Devroad,Rajasthan
333042,27.8534412384033,75.2751159667968,Nawalgarh,Rajasthan
334001,28.010965619768378,73.32960782732279,Bikaner,Rajasthan
334803,27.5579414367675,73.4738540649414,Nokha,Rajasthan
335001,29.87477397918696,73.86813990275061,Sri Ganganagar,Rajasthan
335041,29.7037887573242,73.6313781738281,Padampur,Rajasthan
335051,29.5329532623291,73.4494323730468,Raisinghnagar,Rajasthan
335500,29.611857223510697,74.29243621826167,Hanumangarh,Rajasthan
335501,29.098909854888877,75.18048095703122,Bhadra,Rajasthan
335512,29.6101919809977,74.2885131835937,Hanumangarh,Rajasthan
335513,29.5786533355712,74.32448577880854,Hanumangarh,Rajasthan
335523,29.1864128112792,74.7727355957031,Nohar,Rajasthan
335705,29.3725872039794,73.7470703125,Sardargarh,Rajasthan
335804,29.3206024169921,73.9041748046875,Suratgarh,Rajasthan
341001,27.208773136138873,73.73747062683103,Nagaur,Rajasthan
341025,27.2031688690185,73.7252349853515,Nagari,Rajasthan
341303,27.401852607727,74.56323242187494,Didwana,Rajasthan
341505,27.0360946655273,74.7267761230468,Makrana,Rajasthan
341508,27.1481285095214,74.8596038818359,Kuchaman City,Rajasthan
342001,26.2858791351318,73.01782608032225,Jodhpur,Rajasthan
342002,26.277711232503197,73.01168314615877,Jodhpur,Rajasthan
342003,26.437934239705367,73.24868901570635,Jodhpur,Rajasthan
342005,26.2291889190673,73.0123138427734,Jodhpur,Rajasthan
342006,26.293792088826468,73.03305053710933,Jodhpur,Rajasthan
342007,26.35157871246335,73.0509986877441,Jodhpur,Jodhpur
342008,26.257867813110302,72.98035736083982,Jodhpur,Rajasthan
342009,26.2806882858276,72.99667358398435,Jodhpur,Rajasthan
342011,26.2650718688964,73.0435638427734,Jodhpur,Rajasthan
342015,26.3170480728149,73.1032676696777,Jodhpur,Rajasthan
342026,26.3309955596923,73.0478210449218,Jodhpur,Rajasthan
342027,26.2652168273925,73.0067749023437,Jodhpur,Rajasthan
342302,26.9044218063354,72.6080741882324,Lohawat,Rajasthan
343001,27.2536334991455,75.7194290161132,Jalore,Rajasthan
343022,25.634328842163,72.4452209472656,Sayla,Rajasthan
343042,25.444221496582,72.5762939453125,Bishangarh,Rajasthan
344001,25.745453516642232,71.40117136637367,Barmer,Rajasthan
344022,25.8334941864013,72.2430572509765,Balotra,Rajasthan
344031,25.1893405914306,71.715705871582,Gudamalani,Rajasthan
344044,25.645034790039,72.4246368408203,Siwana,Rajasthan
344704,25.2062282562255,71.4381561279296,Dhorimanna,Rajasthan
345001,26.9227848052978,70.9095916748046,Jaisalmer,Rajasthan
345021,26.9189128875732,71.41400909423825,Pokaran,Rajasthan
360001,22.24643409729,70.87516754150386,Rajkot,Gujarat
360002,22.283852985927002,70.80365208217071,Rajkot,Gujarat
360003,22.310615539550735,70.81301116943357,Rajkot,Gujarat
360004,22.259510755538912,70.78427982330318,Rajkot,Gujarat
360005,22.282612228393507,70.76722208658852,Rajkot,Gujarat
360006,22.2990760803222,70.7808685302734,Rajkot,Gujarat
360007,22.2977250417073,70.77425045437279,Ahmedabad,Gujarat
360300,21.968093872070266,70.80269622802727,Gondal,Gujarat
360370,21.7568387985229,70.62060546874994,Jetpur,Gujarat
360400,21.7363853454589,70.44921875,Rajkot,Gujarat
360500,21.6336708068847,69.6150512695312,Porbandar,Gujarat
360510,21.9293766021728,69.7832946777343,Bhanvad,Gujarat
360575,21.64019393920895,69.61439895629874,Porbandar,Gujarat
361001,22.4703127543131,70.06504058837886,Jamnagar,Gujarat
361005,22.439884730747714,70.5023062569754,Jamnagar,Gujarat
361009,22.477059364318798,70.0653228759765,Jamnagar,Gujarat
361160,22.2159252166748,70.3792343139648,Kalavad,Gujarat
361170,22.1917858123779,69.9615325927734,Lalpur,Gujarat
361300,22.2076263427734,69.6544952392578,Khambhalia,Gujarat
361305,22.2137756347656,69.6566467285156,Khambhalia,Gujarat
362001,21.383658218383722,70.56431427001948,Una,Gujarat
362002,21.522160339355402,70.44397277832027,Junagadh,Gujarat
362037,21.5732059478759,70.4709930419921,Junagadh,Gujarat
362200,20.910999298095632,70.36407979329424,Veraval,Gujarat
362220,21.2991790771484,70.2507019042968,Keshod,Gujarat
362265,20.91030359268185,70.36303520202635,Veraval,Gujarat
362560,20.8284511566162,71.0428314208984,Una,Gujarat
363001,22.7325839996337,71.6275863647461,Dudhrej,Gujarat
363002,22.724302927652932,71.64060465494786,Surendranagar,Gujarat
363020,22.7168579101562,71.6376190185546,Joravarnagar,Gujarat
363035,22.7340717315673,71.6493225097656,Surendranagar,Surendranagar District
363330,21.6008987426757,73.0211029052734,Halvad,Gujarat
363520,22.4187660217285,71.1958847045898,Chotila,Gujarat
363600,22.8112392425537,70.8359832763671,Morbi,Gujarat
363621,22.6100769042968,70.9441833496093,Wankaner,Gujarat
363641,22.810750007629352,70.82622528076166,Morbi,Gujarat
363642,22.8099365234375,70.82592773437494,Morbi,Gujarat
364001,21.76347223917638,72.14742685953772,Bhavnagar,Gujarat
364002,21.764881610870326,72.13396453857419,Bhavnagar,Gujarat
364140,21.35268306732175,72.0343856811523,Bhavnagar,Gujarat
364290,21.0909032821655,71.76549148559565,Mahuva,Gujarat
364560,21.0388984680175,71.4449005126953,Rajula,Gujarat
364600,21.6088914871215,71.2173461914062,Amreli,Gujarat
364700,22.1734390258789,71.659194946289,Botad,Gujarat
364710,22.17242908477775,71.664379119873,Botad,Gujarat
365220,21.6881237030029,71.5158081054687,Damnagar,Gujarat
365601,21.604852676391552,71.2197189331054,Amreli,Gujarat
370001,23.203645359386055,69.8280369151722,Madhapar Bhuj,Gujarat
370110,23.1111946105957,70.0179901123046,Anjar,Gujarat
370201,20.1979484558105,72.749771118164,Umargam,Gujarat
370205,23.0726680755615,70.080451965332,Gandhidham,Gujarat
370210,23.076819101969367,70.1253204345703,Gandhidham,Gujarat
370405,22.8476314544677,69.6309814453125,Mundra Bandar,Gujarat
370421,22.8382682800292,69.728530883789,Mundra,Gujarat
370435,22.900000572204547,69.47393035888669,Mundra,Gujarat
370465,22.8369445800781,69.35681152343744,Mandvi,Gujarat
370650,23.2083091735839,69.1286010742187,Mothara,Gujarat
380000,23.0206031799316,72.6405029296875,Ahmedabad,Gujarat
380001,23.12115446726475,72.63596343994136,Ahmedabad,Gujarat
380004,23.0403881072998,72.579605102539,Ahmedabad,Gujarat
380005,23.098695755004833,72.59287007649738,Ahmedabad,Gujarat
380006,23.019710063934276,72.557502746582,Ahmedabad,Gujarat
380007,23.01721096038815,72.5593617757161,Ahmedabad,Gujarat
380008,23.001596238878,72.60849846733937,Ahmedabad,Gujarat
380009,23.04818725585932,72.5572085910373,Ahmedabad,Gujarat
380013,23.05424213409418,72.55098597208655,Ahmedabad,Gujarat
380014,23.0340890884399,72.54949378967282,Ahmedabad,Gujarat
380015,22.954634373004573,72.54083956204923,Ahmedabad,Gujarat
380016,23.0553277333577,72.6005528767903,Shahibaug Ahmedabad,Gujarat
380019,23.1043052673339,72.5689849853515,Ahmedabad,Gujarat
380021,23.0231075286865,72.6018676757812,Ahmedabad,Gujarat
380022,23.016518910725864,72.58288828531897,Ahmedabad,Gujarat
380023,23.0183582305908,72.6268844604492,Ahmedabad,Gujarat
380024,23.037750244140575,72.6342792510986,Ahmedabad,Gujarat
380025,23.0918788909912,72.6560821533203,Ahmedabad,Gujarat
380026,22.89247436523434,72.69390106201166,Ahmedabad,Gujarat
380027,23.0673675537109,72.5721893310546,Ahmedabad,Gujarat
380028,22.9940528869628,72.5799407958984,Ahmedabad,Gujarat
380043,22.998804092407166,72.58827209472649,Shah Alam,Ahmedabad
380050,22.9753653208414,72.6202697753906,Ahmedabad,Gujarat
380051,23.006802558898876,72.52161407470697,Ahmedabad,Gujarat
380052,23.048976898193313,72.53594377305768,Memnagar,Gujarat
380054,23.042764027913368,72.5180937449137,Ahmedabad,Gujarat
380055,22.9956321716308,72.5189361572265,Ahmedabad,Gujarat
380058,23.31193421103733,72.39052581787104,Ahmedabad,Gujarat
380059,23.0544738769531,72.5050964355468,Ahmedabad,Gujarat
380060,23.07520179748532,72.51385040283199,Ahmedabad,Gujarat
380061,23.060010274251255,72.53805541992185,Ahmedabad,Gujarat
380062,23.0581512451171,72.5380554199218,Ahmedabad,Gujarat
380063,23.052063624064065,72.56894429524736,Ahmedabad,Gujarat
382006,23.1912765502929,72.6067657470703,Gandhinagar,Gujarat
382007,23.2086009979248,72.6363983154296,Gandhinagar,Gujarat
382009,23.179100036621,72.630630493164,Gandhinagar,Gujarat
382010,23.20740699768065,72.6315536499023,Gandhinagar,Gujarat
382021,23.232478141784597,72.66063308715815,Gandhinagar,Gujarat
382024,23.2408084869384,72.6373291015625,Randheja,Gandhinagar
382110,22.9873790740966,72.3893432617187,Sanand,Gujarat
382213,22.979019165039,72.4935607910156,Ahmedabad,Gujarat
382220,22.8091468811035,72.3815155029296,Ahmedabad,Gujarat
382330,23.06432914733881,72.6654243469238,Ahmedabad,Gujarat
382345,23.058073520660376,72.63920402526853,Ahmedabad,Gujarat
382346,23.0501728057861,72.6380971272786,Ahmedabad,Gujarat
382350,23.050021035330587,72.6644123622349,Ahmedabad,Gujarat
382415,23.0288944244384,72.6626892089843,Ahmedabad,Gujarat
382418,23.0065059661865,72.64527893066403,Ahmedabad,Gujarat
382421,23.19224052429196,72.61354064941402,Gandhinagar,Gujarat
382423,23.1656284332275,72.5812377929687,Dignagar,West Bengal
382424,23.109140396118097,72.5900700887044,Ahmedabad,Gujarat
382433,23.00086021423335,72.6557922363281,Ahmedabad,Gujarat
382445,22.969431877136202,72.64289855957026,Ahmedabad,Gujarat
382460,22.382339477539,71.9837875366211,Dhandhuka,Gujarat
382480,23.09528446197505,72.556900024414,Ahmedabad,Gujarat
382481,23.0927874825217,72.54441417347299,Ahmedabad,Gujarat
382650,23.3524017333984,72.6556549072265,Gandhinagar,Gujarat
382700,23.2439002990722,72.5001983642578,Kalol,Gujarat
